step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
6082,603466,6082,0.00014424920834223918,1.0,1.0,,,
6083,603499,6083,0.0005776496666907604,1.0,1.0,,,
6084,603628,6084,0.0003825774077379451,1.0,1.0,,,
6085,603685,6085,0.0006032591505438591,1.0,1.0,,,
6086,603758,6086,0.00039694937758099713,1.0,1.0,,,
6087,603943,6087,0.000255897258588421,1.0,1.0,,,
6088,604016,6088,0.0005751088965581077,1.0,1.0,,,
6089,604129,6089,0.00035511265951127153,1.0,1.0,3.0573925567763576,0.0,0.4927536231884058
6090,604346,6090,0.0002430973059085904,1.0,1.0,,,
6091,604427,6091,0.0005467173380915185,1.0,1.0,,,
6092,604532,6092,0.0004606152008093235,1.0,1.0,,,
6093,604613,6093,0.00033214570330309995,1.0,1.0,,,
6094,604670,6094,0.0005215154405831157,1.0,1.0,,,
6095,604743,6095,0.0005880028085801886,1.0,1.0,,,
6096,604856,6096,0.0004677952821447309,1.0,1.0,,,
6097,604913,6097,0.0007426343073672521,1.0,1.0,4.1052275660334505,0.0,0.5
6098,604962,6098,0.0004087152145809251,1.0,1.0,,,
6099,605011,6099,0.000800236762620455,1.0,1.0,,,
6100,605140,6100,0.0003057672287762925,1.0,1.0,,,
6101,605189,6101,0.0005989623674969972,1.0,1.0,,,
6102,605278,6102,0.0005092224511811077,1.0,1.0,,,
6103,605343,6103,0.0006561107376589259,1.0,1.0,,,
6104,605488,6104,0.0003566266876580333,1.0,1.0,,,
6105,605673,6105,0.00018739420539069673,1.0,1.0,2.777947089689966,0.0,0.5263157894736842
6106,605754,6106,0.0005611892393780877,1.0,1.0,,,
6107,605867,6107,0.0001965507188161045,1.0,1.0,,,
6108,606020,6108,0.000379591284715432,1.0,1.0,,,
6109,606125,6109,0.0002691164963503868,1.0,1.0,,,
6110,606198,6110,0.0004768851316534276,1.0,1.0,,,
6111,606287,6111,0.00032867039779696164,1.0,1.0,,,
6112,606448,6112,0.0004628981626509905,1.0,1.0,,,
6113,606505,6113,0.00041634272576137574,1.0,1.0,3.560745000167093,0.0,0.5454545454545454
6114,606554,6114,0.0005190788793522215,1.0,1.0,,,
6115,606595,6115,0.00041493287190883166,1.0,1.0,,,
6116,606812,6116,0.00019438437126861421,1.0,1.0,,,
6117,606885,6117,0.0006074117526165739,1.0,1.0,,,
6118,606966,6118,0.0005390169004311148,1.0,1.0,,,
6119,607095,6119,0.00033133755405343027,1.0,1.0,,,
6120,607176,6120,0.0003488642095259636,1.0,1.0,,,
6121,607209,6121,0.0008082247322748693,1.0,1.0,7.2624523250276525,0.0,0.29850746268656714
6122,607298,6122,0.00046192521509254254,1.0,1.0,,,
6123,607363,6123,5.173931033131573e-05,1.0,1.0,,,
6124,607444,6124,0.00034040956813458935,1.0,1.0,,,
6125,607485,6125,0.0003991913646549392,1.0,1.0,,,
6126,607614,6126,0.00034178055194793443,1.0,1.0,,,
6127,607831,6127,0.0001907603981795077,1.0,1.0,,,
6128,607888,6128,0.0005725530627366332,1.0,1.0,,,
6129,608049,6129,0.00031240661706891977,1.0,1.0,1.9947351157976787,0.0,0.65
6130,608162,6130,0.0003447508425421628,1.0,1.0,,,
6131,608275,6131,0.00029341113539601085,1.0,1.0,,,
6132,608484,6132,0.00028826332552290033,1.0,1.0,,,
6133,608637,6133,0.0003722799864597672,1.0,1.0,,,
6134,608750,6134,0.0001965391028771332,1.0,1.0,,,
6135,608855,6135,0.0003661121662502335,1.0,1.0,,,
6136,609072,6136,0.00023639981059669218,1.0,1.0,,,
6137,609129,6137,0.0003174765963875562,1.0,1.0,5.327044454086054,0.0,0.4473684210526316
6138,609290,6138,0.0004616342036252101,1.0,1.0,,,
6139,609411,6139,0.0003072253846573148,1.0,1.0,,,
6140,609572,6140,0.0003370590986539242,1.0,1.0,,,
6141,609789,6141,0.00018263643548311636,1.0,1.0,,,
6142,609886,6142,0.0005450395164352528,1.0,1.0,,,
6143,610031,6143,0.00035225252985836243,1.0,1.0,,,
6144,610168,6144,0.00030968462296915284,1.0,1.0,,,
6145,610217,6145,0.0006291928840556929,1.0,1.0,5.759724462808303,0.0,0.2857142857142857
6146,610274,6146,0.00038807189323648573,1.0,1.0,,,
6147,610395,6147,0.0004079073333465905,1.0,1.0,,,
6148,610468,6148,0.0005618381243366698,1.0,1.0,,,
6149,610557,6149,0.00023896735975319737,1.0,1.0,,,
6150,610598,6150,0.0004336746751092022,1.0,1.0,,,
6151,610783,6151,0.00018969706327688437,1.0,1.0,,,
6152,611016,6152,0.00013211976706050557,1.0,1.0,,,
6153,611097,6153,0.00038014877762524444,1.0,1.0,3.298199423805747,0.0,0.44
6154,611178,6154,0.0006978201607111814,1.0,1.0,,,
6155,611235,6155,0.0006489562429023645,1.0,1.0,,,
6156,611332,6156,0.0004487168208344213,1.0,1.0,,,
6157,611477,6157,0.00019787005178132389,1.0,1.0,,,
6158,611526,6158,0.0005801127634915914,1.0,1.0,,,
6159,611583,6159,0.0003552194796619723,1.0,1.0,,,
6160,611736,6160,0.00029817765572616017,1.0,1.0,,,
6161,611929,6161,0.00021109441071351704,1.0,1.0,2.7527895869770114,0.0,0.46153846153846156
6162,612106,6162,0.0002995332774248735,1.0,1.0,,,
6163,612235,6163,0.0001997113481806867,1.0,1.0,,,
6164,612268,6164,0.0005002830577189422,1.0,1.0,,,
6165,612373,6165,0.0003705457106565619,1.0,1.0,,,
6166,612478,6166,0.00032040964086671155,1.0,1.0,,,
6167,612591,6167,0.00020715131682491869,1.0,1.0,,,
6168,612664,6168,0.00046464729146117784,1.0,1.0,,,
6169,612753,6169,0.0002942175571842204,1.0,1.0,4.9835387709825625,0.0,0.38095238095238093
6170,612858,6170,0.00044885481047029547,1.0,1.0,,,
6171,612939,6171,0.00041991761530832156,1.0,1.0,,,
6172,613068,6172,0.00040198648066544165,1.0,1.0,,,
6173,613133,6173,0.0006051917864252144,1.0,1.0,,,
6174,613198,6174,0.0006544423497857556,1.0,1.0,,,
6175,613359,6175,0.00014502000462629993,1.0,1.0,,,
6176,613448,6176,0.00015364233278431657,1.0,1.0,,,
6177,613545,6177,0.00039958285045137506,1.0,1.0,4.638622250047235,0.0,0.5205479452054794
6178,613586,6178,0.0003934520257974015,1.0,1.0,,,
6179,613723,6179,0.0002955997092278253,1.0,1.0,,,
6180,613756,6180,0.0005426938061530961,1.0,1.0,,,
6181,613837,6181,0.000651285480875771,1.0,1.0,,,
6182,613958,6182,0.00014645865659419142,1.0,1.0,,,
6183,614031,6183,0.0005620984659164128,1.0,1.0,,,
6184,614128,6184,0.00044205669394809037,1.0,1.0,,,
6185,614193,6185,0.0007801065425918985,1.0,1.0,3.5548851417371314,0.0,0.5185185185185185
6186,614282,6186,0.00031184522932737094,1.0,1.0,,,
6187,614347,6187,0.0001226093632536163,1.0,1.0,,,
6188,614404,6188,0.0008283928055313616,1.0,1.0,,,
6189,614525,6189,0.00038646835195379483,1.0,1.0,,,
6190,614606,6190,0.0005393730960293297,1.0,1.0,,,
6191,614655,6191,0.00014909978099821567,1.0,1.0,,,
6192,614712,6192,0.0007006893639817946,1.0,1.0,,,
6193,614769,6193,0.0004287523588050134,1.0,1.0,4.09006861983489,0.0,0.4027777777777778
6194,614850,6194,0.00032553998588250184,1.0,1.0,,,
6195,614899,6195,0.0007574084692008131,1.0,1.0,,,
6196,614972,6196,0.0003437595850780105,1.0,1.0,,,
6197,615069,6197,0.0005115273393332191,1.0,1.0,,,
6198,615158,6198,0.00048437054895040117,1.0,1.0,,,
6199,615287,6199,0.000306912829167354,1.0,1.0,,,
6200,615392,6200,0.0002701116699183359,1.0,1.0,,,
6201,615465,6201,0.0005899657545731725,1.0,1.0,6.179349860404151,0.0,0.27450980392156865
6202,615538,6202,0.00029098775506023047,1.0,1.0,,,
6203,615595,6203,0.0006866887808408832,1.0,1.0,,,
6204,615692,6204,0.00023070847763339826,1.0,1.0,,,
6205,615765,6205,0.0005811193959229161,1.0,1.0,,,
6206,615846,6206,0.0003869687144324558,1.0,1.0,,,
6207,615951,6207,0.0002718405708018273,1.0,1.0,,,
6208,616032,6208,0.0005347961184046853,1.0,1.0,,,
6209,616105,6209,0.00041432799550458006,1.0,1.0,4.59086676810189,0.0,0.28888888888888886
6210,616170,6210,0.00035969122340142164,1.0,1.0,,,
6211,616259,6211,0.0004718801247297932,1.0,1.0,,,
6212,616348,6212,0.000503881289325857,1.0,1.0,,,
6213,616381,6213,0.000583883447113447,1.0,1.0,,,
6214,616454,6214,0.0005973888679782786,1.0,1.0,,,
6215,616543,6215,0.0003974776695757111,1.0,1.0,,,
6216,616616,6216,0.00012967848327017842,1.0,1.0,,,
6217,616737,6217,0.00038720978734175057,1.0,1.0,2.257632804932778,0.0,0.6551724137931034
6218,616850,6218,0.00042252286039223054,1.0,1.0,,,
6219,616923,6219,0.0003934467727975605,1.0,1.0,,,
6220,616972,6220,0.0007850320886189029,1.0,1.0,,,
6221,617085,6221,0.00033756297508361397,1.0,1.0,,,
6222,617118,6222,0.0004489569607753019,1.0,1.0,,,
6223,617167,6223,0.0004961456668584911,1.0,1.0,,,
6224,617296,6224,0.00037099168537076734,1.0,1.0,,,
6225,617425,6225,0.00038859561468986833,1.0,1.0,5.531609508733503,0.0,0.2727272727272727
6226,617498,6226,0.0004795711865442027,1.0,1.0,,,
6227,617539,6227,0.0007088669006704863,1.0,1.0,,,
6228,617612,6228,0.0005686030967366819,1.0,1.0,,,
6229,617725,6229,0.00025533487504870116,1.0,1.0,,,
6230,617790,6230,0.0003756890565283921,1.0,1.0,,,
6231,617855,6231,0.0001756058485864198,1.0,1.0,,,
6232,617928,6232,0.0005636973816334429,1.0,1.0,,,
6233,618001,6233,0.00033173498223305843,1.0,1.0,5.103047153003443,0.0,0.46153846153846156
6234,618050,6234,0.0007926834462741304,1.0,1.0,,,
6235,618195,6235,0.0008145516077263121,1.0,1.0,,,
6236,618348,6236,0.00019135189119032922,1.0,1.0,,,
6237,618581,6237,0.00022161746372851331,1.0,1.0,,,
6238,618702,6238,0.00041963019920882987,1.0,1.0,,,
6239,618759,6239,0.0005165442817072626,1.0,1.0,,,
6240,618808,6240,0.0003689201119257627,1.0,1.0,,,
6241,618993,6241,0.000241486792563829,1.0,1.0,2.925129258708765,0.0,0.6266666666666667
6242,619106,6242,0.0004638472750345051,1.0,1.0,,,
6243,619179,6243,0.0003621787251662312,1.0,1.0,,,
6244,619252,6244,0.00048710217173495585,1.0,1.0,,,
6245,619357,6245,0.00023470807844471045,1.0,1.0,,,
6246,619502,6246,0.0002857727554115878,1.0,1.0,,,
6247,619623,6247,0.0002674590008719851,1.0,1.0,,,
6248,619656,6248,0.0009072347880576713,1.0,1.0,,,
6249,619737,6249,0.0005393121207995861,1.0,1.0,5.029439837930699,0.0,0.46153846153846156
6250,619890,6250,0.00048112406844849355,1.0,1.0,,,
6251,620147,6251,0.00013611774184696558,1.0,1.0,,,
6252,620228,6252,0.0005467966142893701,1.0,1.0,,,
6253,620341,6253,0.00044608777950850864,1.0,1.0,,,
6254,620462,6254,0.0003569034690008929,1.0,1.0,,,
6255,620703,6255,0.00029221733046867136,1.0,1.0,,,
6256,620832,6256,0.00032017192181109876,1.0,1.0,,,
6257,620953,6257,0.0003903260233901259,1.0,1.0,2.194106531122706,0.0,0.7073170731707317
6258,621010,6258,0.0003265441685850894,1.0,1.0,,,
6259,621163,6259,0.00022119948452870863,1.0,1.0,,,
6260,621308,6260,0.00027420770910978033,1.0,1.0,,,
6261,621341,6261,0.0007428844870544005,1.0,1.0,,,
6262,621430,6262,0.00021948359886483036,1.0,1.0,,,
6263,621519,6263,0.0005045934237125558,1.0,1.0,,,
6264,621544,6264,0.0004652775486112167,1.0,1.0,,,
6265,621625,6265,0.0002952728289584297,1.0,1.0,5.406769953728223,0.0,0.4810126582278481
6266,621714,6266,0.00034184273438150116,1.0,1.0,,,
6267,621923,6267,0.00032311573496034444,1.0,1.0,,,
6268,622036,6268,0.0003562294600261038,1.0,1.0,,,
6269,622189,6269,0.00030031859838099855,1.0,1.0,,,
6270,622286,6270,0.0002616953722236914,1.0,1.0,,,
6271,622327,6271,0.0007165884866772815,1.0,1.0,,,
6272,622376,6272,0.0003987482008311834,1.0,1.0,,,
6273,622457,6273,0.0005463588668151475,1.0,1.0,3.5023541598115107,0.0,0.4857142857142857
6274,622538,6274,0.00045906824514283076,1.0,1.0,,,
6275,622619,6275,0.0005525741345452175,1.0,1.0,,,
6276,622780,6276,0.00036547253000837187,1.0,1.0,,,
6277,622829,6277,0.0008141827587808591,1.0,1.0,,,
6278,622886,6278,0.00037851867469565747,1.0,1.0,,,
6279,622959,6279,0.0006078742707901104,1.0,1.0,,,
6280,623056,6280,0.00029384202148769725,1.0,1.0,,,
6281,623113,6281,0.0007335624701378507,1.0,1.0,2.1005319829989535,0.0,0.6363636363636364
6282,623194,6282,0.0005565613301348691,1.0,1.0,,,
6283,623291,6283,0.0005228793861041343,1.0,1.0,,,
6284,623332,6284,0.0007098068855524494,1.0,1.0,,,
6285,623429,6285,0.0003489833657926291,1.0,1.0,,,
6286,623518,6286,0.0003139771817423051,1.0,1.0,,,
6287,623623,6287,0.00034320055442888214,1.0,1.0,,,
6288,623696,6288,0.0006453235728183395,1.0,1.0,,,
6289,623873,6289,0.0002766611437316352,1.0,1.0,4.95191205654068,0.0,0.4583333333333333
6290,624042,6290,0.00034341711126449766,1.0,1.0,,,
6291,624099,6291,0.000508052333366099,1.0,1.0,,,
6292,624188,6292,0.0004742291470639838,1.0,1.0,,,
6293,624301,6293,0.00020362754833963139,1.0,1.0,,,
6294,624414,6294,0.0004629827899028425,1.0,1.0,,,
6295,624495,6295,0.0005343409884065054,1.0,1.0,,,
6296,624568,6296,0.0003973888733443371,1.0,1.0,,,
6297,624649,6297,0.00037697029898024683,1.0,1.0,3.9348369847806426,0.0,0.38095238095238093
6298,624714,6298,0.00038003218765908286,1.0,1.0,,,
6299,624755,6299,0.0003956117559418574,1.0,1.0,,,
6300,624796,6300,0.0007025582426528985,1.0,1.0,,,
6301,624861,6301,5.2388069559823336e-05,1.0,1.0,,,
6302,624910,6302,0.0007738196285577223,1.0,1.0,,,
6303,624983,6303,0.000557698443579966,1.0,1.0,,,
6304,625136,6304,0.0002982104286605167,1.0,1.0,,,
6305,625233,6305,0.0005443385460750308,1.0,1.0,4.560749019971065,0.0,0.40384615384615385
6306,625386,6306,0.00036341657470377175,1.0,1.0,,,
6307,625523,6307,0.00029038758522591566,1.0,1.0,,,
6308,625580,6308,0.0003013724607948883,1.0,1.0,,,
6309,625661,6309,0.0003238320398824631,1.0,1.0,,,
6310,625742,6310,0.00038459392834455745,1.0,1.0,,,
6311,625775,6311,0.0004953585554398642,1.0,1.0,,,
6312,625880,6312,0.0003621469481502369,1.0,1.0,,,
6313,625929,6313,0.0006078099747831326,1.0,1.0,2.2435080780851195,0.0,0.7777777777777778
6314,625986,6314,0.0008223219014111927,1.0,1.0,,,
6315,626083,6315,0.00022362150987288368,1.0,1.0,,,
6316,626156,6316,0.0005482947976254691,1.0,1.0,,,
6317,626189,6317,0.000433969495649702,1.0,1.0,,,
6318,626246,6318,0.0005563651793877356,1.0,1.0,,,
6319,626327,6319,0.0005550094075559358,1.0,1.0,,,
6320,626376,6320,0.00039976250749286166,1.0,1.0,,,
6321,626609,6321,0.00013378827385287882,1.0,1.0,4.316632766928034,0.0,0.5208333333333334
6322,626714,6322,0.0002663868199312662,1.0,1.0,,,
6323,626755,6323,0.0007022646595572831,1.0,1.0,,,
6324,626908,6324,0.0001944267192246267,1.0,1.0,,,
6325,627021,6325,0.0003278399998909062,1.0,1.0,,,
6326,627118,6326,0.0005128298567565596,1.0,1.0,,,
6327,627335,6327,0.00023716867304467352,1.0,1.0,,,
6328,627504,6328,0.00034351410350023475,1.0,1.0,,,
6329,627665,6329,0.00036487762794547513,1.0,1.0,4.751951191641553,0.0,0.3870967741935484
6330,627754,6330,0.00048035268818633954,1.0,1.0,,,
6331,627843,6331,0.0004983023392719975,1.0,1.0,,,
6332,627932,6332,0.0004555149629731468,1.0,1.0,,,
6333,628109,6333,0.00027613240005893856,1.0,1.0,,,
6334,628182,6334,0.000568592245507165,1.0,1.0,,,
6335,628343,6335,0.0001448759151124328,1.0,1.0,,,
6336,628464,6336,0.00041369800737056525,1.0,1.0,,,
6337,628545,6337,0.00033249688848405157,1.0,1.0,5.253684322454122,0.0,0.2727272727272727
6338,628610,6338,0.00011680557696889693,1.0,1.0,,,
6339,628707,6339,0.0005102122444440482,1.0,1.0,,,
6340,628780,6340,0.00028571849734357595,1.0,1.0,,,
6341,628869,6341,0.00031776608153864127,1.0,1.0,,,
6342,628942,6342,0.0005874774659141321,1.0,1.0,,,
6343,629015,6343,0.0003462130578624567,1.0,1.0,,,
6344,629176,6344,0.0003297495153115726,1.0,1.0,,,
6345,629409,6345,0.0002098730451189333,1.0,1.0,3.891506216942027,0.0,0.3125
6346,629522,6346,0.00044804955352601794,1.0,1.0,,,
6347,629779,6347,0.00013509613075920413,1.0,1.0,,,
6348,629828,6348,0.0008057408636483623,1.0,1.0,,,
6349,629909,6349,0.0004037703526536092,1.0,1.0,,,
6350,629998,6350,0.0005069723546143027,1.0,1.0,,,
6351,630071,6351,0.0004852746185308534,1.0,1.0,,,
6352,630256,6352,0.00023205586848429135,1.0,1.0,,,
6353,630465,6353,0.0003160215557923232,1.0,1.0,5.422511330188845,0.0,0.3181818181818182
6354,630570,6354,0.00031982136444298027,1.0,1.0,,,
6355,630627,6355,0.0006607541324278669,1.0,1.0,,,
6356,630820,6356,0.00021391937800504005,1.0,1.0,,,
6357,630933,6357,0.0002827465029267412,1.0,1.0,,,
6358,631046,6358,0.0004144416888296882,1.0,1.0,,,
6359,631103,6359,0.00035663459696993425,1.0,1.0,,,
6360,631160,6360,0.000678343092292162,1.0,1.0,,,
6361,631233,6361,0.0005589903299356063,1.0,1.0,4.54221837077495,0.0,0.40625
6362,631306,6362,0.0004675685838782329,1.0,1.0,,,
6363,631403,6363,0.000287512866591868,1.0,1.0,,,
6364,631516,6364,0.000196823873095257,1.0,1.0,,,
6365,631581,6365,0.00036572034983941567,1.0,1.0,,,
6366,631606,6366,0.0004454101168682693,1.0,1.0,,,
6367,631727,6367,0.0003488034781916554,1.0,1.0,,,
6368,631856,6368,0.000390963011485761,1.0,1.0,,,
6369,631945,6369,0.00039547777022093557,1.0,1.0,3.122080047941127,0.0,0.5517241379310345
6370,632090,6370,0.00019685683379514212,1.0,1.0,,,
6371,632147,6371,0.0003859570518375831,1.0,1.0,,,
6372,632332,6372,0.00018604610682437485,1.0,1.0,,,
6373,632373,6373,0.0003721914327963986,1.0,1.0,,,
6374,632446,6374,0.00045259033415413953,1.0,1.0,,,
6375,632519,6375,0.0006478322307088528,1.0,1.0,,,
6376,632640,6376,0.0003934755668508482,1.0,1.0,,,
6377,632705,6377,0.0005979613579433174,1.0,1.0,5.931458997746675,0.0,0.3125
6378,632786,6378,0.00044945350333721023,1.0,1.0,,,
6379,632859,6379,0.0003748772490907272,1.0,1.0,,,
6380,632916,6380,0.0004282957001701757,1.0,1.0,,,
6381,632997,6381,0.000547613553627933,1.0,1.0,,,
6382,633150,6382,0.0002237678022629552,1.0,1.0,,,
6383,633327,6383,0.0002986341446427494,1.0,1.0,,,
6384,633408,6384,0.0006826957759228307,1.0,1.0,,,
6385,633497,6385,0.0002195079115417736,1.0,1.0,3.3476410926421525,0.0,0.5538461538461539
6386,633578,6386,0.0005337340660757662,1.0,1.0,,,
6387,633643,6387,0.0006487739446246898,1.0,1.0,,,
6388,633772,6388,0.0003053710215624861,1.0,1.0,,,
6389,633893,6389,0.0004055742408193481,1.0,1.0,,,
6390,633998,6390,0.00033990109212971096,1.0,1.0,,,
6391,634071,6391,0.00012311045734548996,1.0,1.0,,,
6392,634200,6392,0.0003416038918498332,1.0,1.0,,,
6393,634345,6393,0.0002829212328062012,1.0,1.0,5.421211188979614,0.0,0.38095238095238093
6394,634474,6394,0.00019905819945019944,1.0,1.0,,,
6395,634595,6395,0.0002703490176976544,1.0,1.0,,,
6396,634724,6396,0.00037888211932093354,1.0,1.0,,,
6397,634781,6397,0.0003242192010863931,1.0,1.0,,,
6398,634878,6398,0.0003504266830103474,1.0,1.0,,,
6399,635023,6399,0.0002654413466450122,1.0,1.0,,,
6400,635072,6400,0.00014346200117245188,1.0,1.0,,,
6401,635105,6401,0.0005412123128340341,1.0,1.0,4.6286768311822115,0.0,0.42105263157894735
6402,635250,6402,0.00034467953063569546,1.0,1.0,,,
6403,635299,6403,0.0005746396336692664,1.0,1.0,,,
6404,635356,6404,0.0007391258026176826,1.0,1.0,,,
6405,635477,6405,0.0003821085243675763,1.0,1.0,,,
6406,635638,6406,0.0003037253158086415,1.0,1.0,,,
6407,635727,6407,0.00031084173565230607,1.0,1.0,,,
6408,635792,6408,0.0007651164674858002,1.0,1.0,,,
6409,635881,6409,0.00034331383781272185,1.0,1.0,3.3117162638488886,0.0,0.7261904761904762
6410,635914,6410,0.0005684614532434117,1.0,1.0,,,
6411,636123,6411,0.00028595992176446794,1.0,1.0,,,
6412,636220,6412,0.00025623700930075557,1.0,1.0,,,
6413,636277,6413,0.0006824208104679435,1.0,1.0,,,
6414,636382,6414,0.0002374735265352968,1.0,1.0,,,
6415,636495,6415,0.0002531566329140286,1.0,1.0,,,
6416,636648,6416,0.0002943211070094782,1.0,1.0,,,
6417,636705,6417,0.00038077096752908387,1.0,1.0,4.42387601581584,0.0,0.3870967741935484
6418,636778,6418,0.0003372271832758776,1.0,1.0,,,
6419,636851,6419,0.0005627683130090666,1.0,1.0,,,
6420,636884,6420,0.0008914601079285767,1.0,1.0,,,
6421,636989,6421,0.00044236179092616425,1.0,1.0,,,
6422,637094,6422,0.00036641720720196035,1.0,1.0,,,
6423,637191,6423,0.0004497959596581917,1.0,1.0,,,
6424,637272,6424,0.0002917842530878172,1.0,1.0,,,
6425,637313,6425,0.00043594736448510226,1.0,1.0,4.022122749748005,0.0,0.425
6426,637386,6426,0.0005907042005437624,1.0,1.0,,,
6427,637531,6427,0.0008106447483018937,1.0,1.0,,,
6428,637612,6428,0.0005296825874845013,1.0,1.0,,,
6429,637685,6429,0.0006043048440219522,1.0,1.0,,,
6430,637814,6430,0.0003153191301291436,1.0,1.0,,,
6431,637975,6431,0.00046087330817860654,1.0,1.0,,,
6432,638128,6432,0.00047730567486861506,1.0,1.0,,,
6433,638345,6433,0.00019231718692496412,1.0,1.0,3.5408206436884435,0.0,0.6285714285714286
6434,638466,6434,0.0003851999365131889,1.0,1.0,,,
6435,638563,6435,0.000439269398753499,1.0,1.0,,,
6436,638700,6436,0.0003048731657725809,1.0,1.0,,,
6437,638733,6437,0.0007935352534725837,1.0,1.0,,,
6438,638782,6438,0.0003555074941899979,1.0,1.0,,,
6439,638863,6439,0.0005538028547093959,1.0,1.0,,,
6440,638976,6440,0.00034035044554470975,1.0,1.0,,,
6441,639049,6441,0.0003568929329917678,1.0,1.0,4.391993713722555,0.0,0.375
6442,639290,6442,0.0002924802089911035,1.0,1.0,,,
6443,639395,6443,0.00026357880690355823,1.0,1.0,,,
6444,639428,6444,0.000743182788872243,1.0,1.0,,,
6445,639541,6445,0.0003539831125793924,1.0,1.0,,,
6446,639622,6446,0.0005319732889666256,1.0,1.0,,,
6447,639751,6447,0.0004153091412765875,1.0,1.0,,,
6448,639800,6448,0.0007531545049020463,1.0,1.0,,,
6449,639897,6449,0.0003998891645575496,1.0,1.0,4.938927625213633,0.0,0.3191489361702128
6450,640018,6450,0.000313942133528343,1.0,1.0,,,
6451,640107,6451,0.0002844857822826183,1.0,1.0,,,
6452,640196,6452,0.00015001892514111405,1.0,1.0,,,
6453,640317,6453,0.00014601065573381316,1.0,1.0,,,
6454,640366,6454,0.0007911372541931054,1.0,1.0,,,
6455,640583,6455,0.0001796929223693437,1.0,1.0,,,
6456,640648,6456,0.00016981989931992737,1.0,1.0,,,
6457,640737,6457,0.00023502920268954472,1.0,1.0,5.960308629308296,0.0,0.39080459770114945
6458,640786,6458,0.0004965684475996805,1.0,1.0,,,
6459,640867,6459,0.0006405265233946481,1.0,1.0,,,
6460,640908,6460,0.0007121050381064295,1.0,1.0,,,
6461,640949,6461,0.00043038882695792323,1.0,1.0,,,
6462,641110,6462,0.0003592635056563012,1.0,1.0,,,
6463,641199,6463,0.00014971958262920157,1.0,1.0,,,
6464,641408,6464,0.00031972565163330025,1.0,1.0,,,
6465,641561,6465,0.0003602812366483252,1.0,1.0,4.244752020924057,0.0,0.25
6466,641650,6466,0.0004669966602611711,1.0,1.0,,,
6467,641731,6467,0.00032307037128381745,1.0,1.0,,,
6468,641892,6468,0.0004592136826784143,1.0,1.0,,,
6469,641973,6469,0.0003732287509460477,1.0,1.0,,,
6470,642030,6470,0.000656436000188315,1.0,1.0,,,
